worker_id,date,platform,amount,trips_completed,hours_worked,source
W00127,2026-03-30,rapido,49.65,14,10.8,screenshot_ocr
W00127,2026-03-30,dunzo,67.35,3,7.9,sms_parse
W00127,2026-03-30,zepto,43.96,7,13.2,sms_parse
W00127,2026-03-31,zepto,113.92,14,4.2,sms_parse
W00127,2026-03-31,rapido,108.28,1,8.7,screenshot_ocr
W00127,2026-03-31,uber,49.19,13,9.5,screenshot_ocr
W00128,2026-01-01,ola,239.85,3,4.7,screenshot_ocr
W00128,2026-01-01,rapido,320.57,4,6.5,screenshot_ocr
W00128,2026-01-01,zepto,231.21,12,10.5,screenshot_ocr
W00128,2026-01-01,uber,335.01,8,12.8,manual_entry
W00128,2026-01-02,uber,313.05,3,8.8,sms_parse
W00128,2026-01-02,rapido,143.89,6,3.1,manual_entry
W00128,2026-01-02,zepto,338.24,1,3.4,manual_entry
W00128,2026-01-02,ola,174.2,9,6.2,screenshot_ocr
W00128,2026-01-06,zepto,484.91,8,12.0,manual_entry
W00128,2026-01-06,rapido,279.92,2,12.3,sms_parse
W00128,2026-01-06,uber,228.54,13,10.5,manual_entry
W00128,2026-01-07,ola,467.59,5,11.1,manual_entry
W00128,2026-01-08,zepto,603.11,6,13.4,manual_entry
W00128,2026-01-08,ola,887.09,14,8.3,sms_parse
W00128,2026-01-09,ola,313.09,1,7.7,screenshot_ocr
W00128,2026-01-09,uber,563.24,2,4.2,sms_parse
W00128,2026-01-09,zepto,534.14,1,3.8,sms_parse
W00128,2026-01-09,rapido,357.62,6,4.2,screenshot_ocr
W00128,2026-01-11,ola,238.61,10,13.1,screenshot_ocr
W00128,2026-01-11,rapido,187.09,1,3.4,manual_entry
W00128,2026-01-11,zepto,111.81,15,11.9,manual_entry
W00128,2026-01-11,uber,111.49,8,12.7,sms_parse
W00128,2026-01-14,ola,258.01,6,9.9,sms_parse
W00128,2026-01-14,zepto,283.48,7,9.3,manual_entry
W00128,2026-01-14,uber,448.92,1,5.2,manual_entry
W00128,2026-01-14,rapido,562.22,2,5.0,screenshot_ocr
W00128,2026-01-15,ola,230.78,2,11.4,manual_entry
W00128,2026-01-15,rapido,212.16,2,11.0,sms_parse
W00128,2026-01-15,zepto,115.11,8,5.4,manual_entry
W00128,2026-01-15,uber,258.75,10,5.1,screenshot_ocr
W00128,2026-01-16,ola,1005.23,12,12.2,manual_entry
W00128,2026-01-18,rapido,484.26,1,10.8,manual_entry
W00128,2026-01-18,ola,322.27,13,9.7,sms_parse
W00128,2026-01-18,zepto,611.92,4,12.4,screenshot_ocr
W00128,2026-01-19,rapido,501.13,11,13.3,manual_entry
W00128,2026-01-19,zepto,246.45,14,4.4,manual_entry
W00128,2026-01-19,uber,251.44,13,13.6,sms_parse
W00128,2026-01-19,ola,306.18,2,8.4,screenshot_ocr
W00128,2026-01-21,rapido,525.56,9,11.5,sms_parse
W00128,2026-01-23,ola,386.82,3,4.0,screenshot_ocr
W00128,2026-01-23,zepto,606.74,13,8.2,sms_parse
W00128,2026-01-23,rapido,488.83,3,4.8,screenshot_ocr
W00128,2026-01-26,uber,428.58,1,2.6,sms_parse
W00128,2026-01-26,ola,490.37,15,9.6,sms_parse
W00128,2026-01-26,rapido,452.5,13,7.9,screenshot_ocr
W00128,2026-01-26,zepto,430.5,1,7.5,sms_parse
W00128,2026-01-31,zepto,1114.9,11,10.8,sms_parse
W00128,2026-02-03,ola,459.75,12,7.2,screenshot_ocr
W00128,2026-02-03,zepto,597.58,12,2.6,screenshot_ocr
W00128,2026-02-03,rapido,477.48,14,5.1,sms_parse
W00128,2026-02-03,uber,321.16,10,5.4,manual_entry
W00128,2026-02-04,zepto,601.03,10,8.1,screenshot_ocr
W00128,2026-02-04,ola,280.99,6,8.1,sms_parse
W00128,2026-02-04,rapido,581.93,3,11.3,sms_parse
W00128,2026-02-04,uber,453.07,8,12.9,screenshot_ocr
W00128,2026-02-05,rapido,2362.72,1,8.7,manual_entry
W00128,2026-02-06,zepto,343.69,2,3.7,sms_parse
W00128,2026-02-06,rapido,148.76,5,11.1,screenshot_ocr
W00128,2026-02-06,uber,276.17,1,4.8,manual_entry
W00128,2026-02-07,uber,449.22,9,6.9,sms_parse
W00128,2026-02-07,zepto,438.82,11,8.0,manual_entry
W00128,2026-02-09,zepto,670.73,12,13.1,manual_entry
W00128,2026-02-09,rapido,1260.27,4,5.7,screenshot_ocr
W00128,2026-02-13,ola,1733.25,5,7.2,screenshot_ocr
W00128,2026-02-19,uber,634.71,7,7.9,screenshot_ocr
W00128,2026-02-19,ola,360.88,13,8.5,manual_entry
W00128,2026-02-21,rapido,284.21,13,7.2,sms_parse
W00128,2026-02-21,zepto,449.0,6,4.4,sms_parse
W00128,2026-02-21,uber,577.07,11,5.0,sms_parse
W00128,2026-02-23,uber,503.55,3,7.6,manual_entry
W00128,2026-02-23,ola,350.42,10,8.8,manual_entry
W00128,2026-02-23,zepto,525.49,12,7.9,screenshot_ocr
W00128,2026-02-23,rapido,640.97,12,10.2,manual_entry
W00128,2026-02-25,zepto,130.6,1,5.5,sms_parse
W00128,2026-02-25,rapido,166.16,5,5.7,manual_entry
W00128,2026-02-25,ola,200.56,7,2.2,screenshot_ocr
W00128,2026-02-26,rapido,603.83,15,2.3,screenshot_ocr
W00128,2026-02-27,zepto,681.11,11,10.8,manual_entry
W00128,2026-02-27,uber,519.61,8,4.6,manual_entry
W00128,2026-03-04,zepto,1701.76,3,12.0,sms_parse
W00128,2026-03-05,ola,364.32,12,4.4,sms_parse
W00128,2026-03-05,uber,355.63,5,5.2,sms_parse
W00128,2026-03-12,ola,577.75,6,2.2,screenshot_ocr
W00128,2026-03-12,uber,747.45,14,11.5,sms_parse
W00128,2026-03-12,rapido,851.86,14,4.1,screenshot_ocr
W00128,2026-03-12,zepto,479.49,2,8.8,sms_parse
W00128,2026-03-16,uber,987.7,4,9.4,sms_parse
W00128,2026-03-16,zepto,1082.67,14,12.5,sms_parse
W00128,2026-03-18,zepto,1614.65,15,3.8,screenshot_ocr
W00128,2026-03-18,ola,1524.87,5,12.7,screenshot_ocr
W00128,2026-03-22,ola,493.46,3,5.5,sms_parse
W00128,2026-03-22,zepto,470.22,8,6.5,screenshot_ocr
W00128,2026-03-22,uber,570.13,5,12.7,sms_parse
W00128,2026-03-22,rapido,715.2,2,2.6,sms_parse
W00128,2026-03-23,uber,586.71,9,4.4,manual_entry
W00128,2026-03-23,ola,1063.36,11,7.1,screenshot_ocr
W00128,2026-03-25,zepto,2358.06,9,13.1,manual_entry
W00128,2026-03-28,uber,472.18,15,13.4,screenshot_ocr
W00128,2026-03-28,rapido,685.87,15,4.2,screenshot_ocr
W00128,2026-03-29,zepto,417.73,3,6.0,manual_entry
W00128,2026-03-29,ola,561.13,7,10.8,sms_parse
W00128,2026-03-29,uber,324.87,7,7.0,screenshot_ocr
W00128,2026-03-29,rapido,200.31,12,12.2,screenshot_ocr
W00129,2026-01-01,rapido,234.97,13,10.3,sms_parse
W00129,2026-01-01,zepto,97.0,15,7.4,manual_entry
W00129,2026-01-02,zepto,92.84,8,13.6,screenshot_ocr
W00129,2026-01-02,rapido,79.02,8,7.1,screenshot_ocr
W00129,2026-01-04,zepto,487.44,1,11.1,sms_parse
W00129,2026-01-05,rapido,107.05,15,8.1,sms_parse
W00129,2026-01-05,zepto,144.87,2,11.8,sms_parse
W00129,2026-01-06,zepto,148.08,6,7.3,screenshot_ocr
W00129,2026-01-07,zepto,153.66,2,10.5,screenshot_ocr
W00129,2026-01-07,rapido,107.98,14,11.2,manual_entry
W00129,2026-01-09,rapido,95.6,3,4.0,screenshot_ocr
W00129,2026-01-09,zepto,257.42,12,8.3,screenshot_ocr
W00129,2026-01-10,zepto,109.23,12,5.4,screenshot_ocr
W00129,2026-01-10,rapido,258.94,7,10.0,manual_entry
W00129,2026-01-11,zepto,113.48,10,2.1,manual_entry
W00129,2026-01-11,rapido,140.94,14,7.2,manual_entry
W00129,2026-01-12,rapido,111.92,3,3.0,manual_entry
W00129,2026-01-12,zepto,198.72,4,9.2,screenshot_ocr
W00129,2026-01-13,rapido,389.08,12,7.5,sms_parse
W00129,2026-01-14,zepto,267.52,10,9.6,manual_entry
W00129,2026-01-15,zepto,94.2,3,13.3,manual_entry
W00129,2026-01-15,rapido,80.46,9,11.6,manual_entry
W00129,2026-01-18,rapido,175.24,15,8.2,manual_entry
W00129,2026-01-18,zepto,180.3,3,8.3,manual_entry
W00129,2026-01-19,rapido,657.52,4,6.8,screenshot_ocr
W00129,2026-01-22,rapido,46.73,14,3.5,manual_entry
W00129,2026-01-22,zepto,65.97,4,3.4,sms_parse
W00129,2026-01-24,zepto,121.78,9,10.8,sms_parse
W00129,2026-01-24,rapido,114.37,13,3.4,sms_parse
W00129,2026-01-25,zepto,98.65,13,4.8,manual_entry
W00129,2026-01-25,rapido,214.53,8,3.7,screenshot_ocr
W00129,2026-01-26,zepto,328.06,14,2.9,sms_parse
W00129,2026-01-29,rapido,244.47,15,12.0,screenshot_ocr
W00129,2026-01-30,zepto,70.83,12,8.3,manual_entry
W00129,2026-01-30,rapido,77.15,4,8.4,sms_parse
W00129,2026-01-31,rapido,268.95,15,10.7,screenshot_ocr
W00129,2026-01-31,zepto,152.03,7,14.0,sms_parse
W00129,2026-02-02,rapido,81.13,3,13.2,screenshot_ocr
W00129,2026-02-02,zepto,33.26,12,11.7,screenshot_ocr
W00129,2026-02-05,zepto,242.45,3,6.8,screenshot_ocr
W00129,2026-02-09,zepto,282.35,2,10.3,screenshot_ocr
W00129,2026-02-09,rapido,158.1,1,3.2,screenshot_ocr
W00129,2026-02-12,rapido,357.78,4,9.1,screenshot_ocr
W00129,2026-02-13,zepto,699.59,12,3.0,manual_entry
W00129,2026-02-16,zepto,112.54,7,10.2,screenshot_ocr
W00129,2026-02-17,rapido,496.52,10,2.5,manual_entry
W00129,2026-02-19,rapido,224.23,14,8.5,screenshot_ocr
W00129,2026-02-22,zepto,82.59,11,2.8,screenshot_ocr
W00129,2026-02-22,rapido,71.73,12,3.8,manual_entry
W00129,2026-02-23,rapido,159.83,7,2.9,manual_entry
W00129,2026-02-23,zepto,202.91,14,5.1,sms_parse
W00129,2026-02-25,rapido,362.88,11,3.2,sms_parse
W00129,2026-02-26,zepto,51.87,1,3.6,sms_parse
W00129,2026-02-26,rapido,89.37,12,2.7,manual_entry
W00129,2026-02-27,zepto,180.25,14,8.3,manual_entry
W00129,2026-02-28,rapido,237.27,7,6.0,screenshot_ocr
W00129,2026-03-01,zepto,479.41,3,4.5,manual_entry
W00129,2026-03-02,zepto,87.56,5,11.3,manual_entry
W00129,2026-03-02,rapido,111.66,14,8.1,sms_parse
W00129,2026-03-04,zepto,402.66,5,8.8,screenshot_ocr
W00129,2026-03-05,rapido,205.39,11,8.6,screenshot_ocr
W00129,2026-03-05,zepto,193.28,14,3.1,sms_parse
W00129,2026-03-09,zepto,336.58,4,10.8,sms_parse
W00129,2026-03-10,zepto,90.57,8,8.2,sms_parse
W00129,2026-03-10,rapido,118.87,11,13.3,screenshot_ocr
W00129,2026-03-11,rapido,169.48,4,5.6,sms_parse
W00129,2026-03-14,zepto,58.91,1,12.6,screenshot_ocr
W00129,2026-03-14,rapido,91.04,10,8.2,screenshot_ocr
W00129,2026-03-15,zepto,117.18,7,12.4,sms_parse
W00129,2026-03-17,rapido,122.69,10,2.7,manual_entry
W00129,2026-03-19,rapido,117.39,8,5.8,manual_entry
W00129,2026-03-19,zepto,130.67,13,2.1,sms_parse
W00129,2026-03-20,zepto,129.17,1,4.6,manual_entry
W00129,2026-03-21,rapido,96.9,13,5.9,manual_entry
W00129,2026-03-21,zepto,140.01,3,12.0,screenshot_ocr
W00129,2026-03-22,rapido,402.9,10,7.6,manual_entry
W00129,2026-03-23,rapido,163.52,7,3.6,sms_parse
W00129,2026-03-23,zepto,240.51,1,2.7,manual_entry
W00129,2026-03-25,rapido,269.19,8,11.7,sms_parse
W00129,2026-03-25,zepto,268.48,2,4.1,screenshot_ocr
W00129,2026-03-26,zepto,80.67,9,5.3,screenshot_ocr
W00129,2026-03-26,rapido,189.25,7,6.3,sms_parse
W00129,2026-03-27,zepto,449.62,6,8.9,sms_parse
W00129,2026-03-28,zepto,177.45,12,4.4,screenshot_ocr
W00129,2026-03-28,rapido,97.62,6,3.0,screenshot_ocr
W00129,2026-03-29,rapido,381.11,4,12.5,manual_entry
W00129,2026-03-30,rapido,243.85,15,11.9,screenshot_ocr
W00129,2026-03-30,zepto,162.0,7,3.7,screenshot_ocr
W00129,2026-03-31,rapido,321.24,4,4.7,manual_entry
W00130,2026-01-01,uber,137.44,1,13.0,screenshot_ocr
W00130,2026-01-01,zepto,325.71,2,10.2,sms_parse
W00130,2026-01-01,swiggy,336.84,11,5.0,manual_entry
W00130,2026-01-01,zomato,165.61,1,3.2,screenshot_ocr
W00130,2026-01-02,zomato,299.37,11,6.3,sms_parse
W00130,2026-01-02,zepto,230.96,7,2.8,manual_entry
W00130,2026-01-02,uber,484.01,15,3.6,sms_parse
W00130,2026-01-03,uber,240.24,9,10.0,screenshot_ocr
W00130,2026-01-03,zomato,200.35,4,10.0,sms_parse
W00130,2026-01-03,swiggy,183.05,3,3.4,manual_entry
W00130,2026-01-03,zepto,174.9,11,4.7,sms_parse
W00130,2026-01-04,zepto,333.14,5,2.9,manual_entry
W00130,2026-01-04,swiggy,237.14,9,7.6,sms_parse
W00130,2026-01-04,zomato,129.5,11,11.5,manual_entry
W00130,2026-01-04,uber,185.16,11,5.4,screenshot_ocr
W00130,2026-01-05,swiggy,198.05,7,5.3,screenshot_ocr
W00130,2026-01-05,zomato,529.55,14,12.3,screenshot_ocr
W00130,2026-01-06,uber,116.22,5,12.8,screenshot_ocr
W00130,2026-01-06,zomato,119.08,9,6.4,screenshot_ocr
W00130,2026-01-06,zepto,71.28,2,8.8,screenshot_ocr
W00130,2026-01-08,zepto,279.46,8,10.0,screenshot_ocr
W00130,2026-01-08,swiggy,155.72,9,8.6,manual_entry
W00130,2026-01-08,uber,264.12,14,7.1,screenshot_ocr
W00130,2026-01-11,swiggy,144.66,10,5.2,manual_entry
W00130,2026-01-11,zomato,169.52,2,2.1,manual_entry
W00130,2026-01-11,uber,124.47,6,4.6,screenshot_ocr
W00130,2026-01-11,zepto,138.73,2,3.1,manual_entry
W00130,2026-01-12,uber,126.69,9,12.3,screenshot_ocr
W00130,2026-01-12,zepto,208.09,8,7.7,sms_parse
W00130,2026-01-12,swiggy,114.0,1,3.9,manual_entry
W00130,2026-01-14,zomato,166.17,8,13.4,manual_entry
W00130,2026-01-14,zepto,326.24,15,12.6,screenshot_ocr
W00130,2026-01-14,uber,158.92,9,10.6,manual_entry
W00130,2026-01-15,zomato,386.35,3,12.4,sms_parse
W00130,2026-01-15,zepto,386.66,10,2.9,screenshot_ocr
W00130,2026-01-17,zomato,368.75,2,9.6,screenshot_ocr
W00130,2026-01-17,uber,354.42,3,8.8,screenshot_ocr
W00130,2026-01-17,swiggy,262.31,2,11.0,manual_entry
W00130,2026-01-17,zepto,323.62,4,13.4,manual_entry
W00130,2026-01-18,uber,346.35,8,8.0,manual_entry
W00130,2026-01-18,swiggy,390.21,11,6.1,screenshot_ocr
W00130,2026-01-18,zepto,279.11,4,12.6,screenshot_ocr
W00130,2026-01-19,zepto,257.55,5,7.9,sms_parse
W00130,2026-01-19,zomato,270.6,14,11.1,manual_entry
W00130,2026-01-19,swiggy,190.86,1,4.6,screenshot_ocr
W00130,2026-01-22,swiggy,354.46,6,6.2,sms_parse
W00130,2026-01-24,swiggy,1054.43,9,4.2,sms_parse
W00130,2026-01-25,uber,864.37,9,11.3,manual_entry
W00130,2026-01-26,zepto,262.02,12,13.9,manual_entry
W00130,2026-01-26,uber,264.34,8,7.8,sms_parse
W00130,2026-01-26,zomato,361.93,8,13.7,manual_entry
W00130,2026-01-27,swiggy,425.11,13,6.6,manual_entry
W00130,2026-01-27,zomato,519.28,12,4.0,manual_entry
W00130,2026-01-27,uber,350.19,1,3.0,manual_entry
W00130,2026-01-28,uber,196.33,15,10.3,sms_parse
W00130,2026-01-28,zomato,180.35,4,3.0,screenshot_ocr
W00130,2026-01-29,swiggy,106.65,10,4.5,sms_parse
W00130,2026-01-29,zomato,131.13,8,9.2,manual_entry
W00130,2026-01-29,uber,136.0,9,9.3,manual_entry
W00130,2026-01-31,swiggy,428.77,14,5.5,screenshot_ocr
W00130,2026-02-01,zomato,241.33,4,11.8,screenshot_ocr
W00130,2026-02-01,zepto,365.71,14,8.0,screenshot_ocr
W00130,2026-02-01,swiggy,385.24,9,9.1,sms_parse
W00130,2026-02-01,uber,361.66,7,13.5,screenshot_ocr
W00130,2026-02-02,uber,106.91,15,7.4,screenshot_ocr
W00130,2026-02-02,zepto,106.81,15,13.3,sms_parse
W00130,2026-02-02,zomato,131.24,13,2.2,screenshot_ocr
W00130,2026-02-02,swiggy,136.2,5,14.0,screenshot_ocr
W00130,2026-02-03,swiggy,318.19,1,10.7,sms_parse
W00130,2026-02-03,zomato,239.32,6,2.7,screenshot_ocr
W00130,2026-02-04,zomato,370.24,3,6.8,sms_parse
W00130,2026-02-04,uber,166.95,1,11.8,screenshot_ocr
W00130,2026-02-04,zepto,345.17,2,8.0,sms_parse
W00130,2026-02-05,uber,122.66,4,10.8,sms_parse
W00130,2026-02-05,zepto,178.85,1,2.6,sms_parse
W00130,2026-02-06,zepto,537.44,6,2.4,manual_entry
W00130,2026-02-06,zomato,789.71,12,3.9,sms_parse
W00130,2026-02-08,zepto,157.79,6,11.4,sms_parse
W00130,2026-02-08,swiggy,147.51,9,4.8,manual_entry
W00130,2026-02-08,zomato,100.9,11,2.2,sms_parse
W00130,2026-02-08,uber,127.88,5,9.8,screenshot_ocr
W00130,2026-02-15,zomato,420.41,14,5.3,sms_parse
W00130,2026-02-15,swiggy,352.4,7,10.8,manual_entry
W00130,2026-02-15,zepto,257.06,11,10.8,sms_parse
W00130,2026-02-15,uber,245.86,11,8.5,sms_parse
W00130,2026-02-16,swiggy,434.27,7,9.0,manual_entry
W00130,2026-02-16,zepto,234.33,2,7.9,manual_entry
W00130,2026-02-16,zomato,220.02,7,4.5,manual_entry
W00130,2026-02-17,zomato,203.73,1,3.0,manual_entry
W00130,2026-02-17,swiggy,163.6,1,7.4,manual_entry
W00130,2026-02-18,zomato,268.82,13,2.6,sms_parse
W00130,2026-02-19,swiggy,429.22,2,7.7,manual_entry
W00130,2026-02-19,zomato,575.86,12,10.8,sms_parse
W00130,2026-02-20,swiggy,1213.59,3,10.0,sms_parse
W00130,2026-02-21,swiggy,147.92,2,6.1,screenshot_ocr
W00130,2026-02-21,zomato,88.81,4,4.8,manual_entry
W00130,2026-02-21,zepto,190.11,3,12.3,screenshot_ocr
W00130,2026-02-21,uber,152.19,9,2.8,sms_parse
W00130,2026-02-23,zepto,177.76,13,2.5,manual_entry
W00130,2026-02-23,uber,299.85,2,10.8,screenshot_ocr
W00130,2026-02-23,zomato,159.57,7,11.8,manual_entry
W00130,2026-02-23,swiggy,303.49,2,2.0,manual_entry
W00130,2026-02-24,swiggy,415.24,8,9.4,manual_entry
W00130,2026-02-24,zomato,253.52,15,2.1,manual_entry
W00130,2026-02-24,uber,471.09,14,10.3,manual_entry
W00130,2026-02-26,swiggy,817.39,11,11.2,manual_entry
W00130,2026-03-02,uber,74.65,3,3.4,sms_parse
W00130,2026-03-02,zepto,142.77,10,4.9,manual_entry
W00130,2026-03-02,zomato,86.36,2,5.7,screenshot_ocr
W00130,2026-03-02,swiggy,84.9,8,9.0,sms_parse
W00130,2026-03-03,swiggy,181.01,2,8.3,screenshot_ocr
W00130,2026-03-03,uber,200.78,3,5.6,screenshot_ocr
W00130,2026-03-03,zepto,167.04,4,6.9,manual_entry
W00130,2026-03-03,zomato,214.12,12,6.5,sms_parse
W00130,2026-03-05,zomato,373.21,5,8.8,sms_parse
W00130,2026-03-06,uber,737.81,1,7.2,sms_parse
W00130,2026-03-06,zepto,401.35,14,6.5,screenshot_ocr
W00130,2026-03-07,zepto,170.61,7,6.0,sms_parse
W00130,2026-03-07,zomato,247.44,9,13.9,screenshot_ocr
W00130,2026-03-09,swiggy,745.18,9,7.2,manual_entry
W00130,2026-03-12,uber,175.22,9,3.3,screenshot_ocr
W00130,2026-03-12,zepto,219.81,7,2.3,screenshot_ocr
W00130,2026-03-13,swiggy,427.38,10,2.7,manual_entry
W00130,2026-03-13,zomato,552.39,1,10.5,screenshot_ocr
W00130,2026-03-15,zepto,105.54,3,13.6,sms_parse
W00130,2026-03-15,swiggy,96.52,8,6.6,manual_entry
W00130,2026-03-15,zomato,103.41,6,10.7,screenshot_ocr
W00130,2026-03-15,uber,96.85,6,8.4,manual_entry
W00130,2026-03-16,zomato,238.77,5,3.0,sms_parse
W00130,2026-03-16,zepto,376.81,13,9.9,manual_entry
W00130,2026-03-16,swiggy,177.65,2,9.1,screenshot_ocr
W00130,2026-03-16,uber,196.65,6,6.6,manual_entry
W00130,2026-03-17,swiggy,688.05,10,5.9,manual_entry
W00130,2026-03-18,uber,195.24,14,10.6,screenshot_ocr
W00130,2026-03-18,zomato,329.28,3,9.7,screenshot_ocr
W00130,2026-03-18,zepto,389.07,7,10.4,screenshot_ocr
W00130,2026-03-20,zepto,263.04,8,12.2,sms_parse
W00130,2026-03-20,uber,129.64,6,8.4,screenshot_ocr
W00130,2026-03-20,zomato,254.3,6,8.6,screenshot_ocr
W00130,2026-03-20,swiggy,173.08,1,3.3,manual_entry
W00130,2026-03-22,swiggy,329.86,7,11.5,manual_entry
W00130,2026-03-22,zepto,512.78,12,5.9,sms_parse
W00130,2026-03-22,zomato,607.06,3,11.7,sms_parse
W00130,2026-03-24,zepto,363.42,6,4.3,screenshot_ocr
W00130,2026-03-25,zepto,363.1,15,3.7,manual_entry
W00130,2026-03-25,uber,550.63,9,13.4,manual_entry
W00130,2026-03-26,zomato,678.49,5,8.8,screenshot_ocr
W00130,2026-03-27,zepto,104.32,4,7.7,screenshot_ocr
W00130,2026-03-27,uber,61.84,11,7.9,manual_entry
W00130,2026-03-27,zomato,127.99,5,4.6,manual_entry
W00130,2026-03-27,swiggy,165.81,6,7.5,screenshot_ocr
W00130,2026-03-31,swiggy,387.96,3,10.9,manual_entry
W00130,2026-03-31,zomato,402.56,12,7.8,manual_entry
W00131,2026-01-01,rapido,173.97,4,8.0,manual_entry
W00131,2026-01-01,zomato,117.49,11,4.6,sms_parse
W00131,2026-01-01,uber,103.51,7,12.1,manual_entry
W00131,2026-01-02,rapido,333.95,1,7.5,manual_entry
W00131,2026-01-02,ola,599.99,6,2.2,sms_parse
W00131,2026-01-02,zomato,619.68,14,3.3,screenshot_ocr
W00131,2026-01-03,zomato,490.06,13,9.3,manual_entry
W00131,2026-01-03,rapido,708.42,3,9.7,screenshot_ocr
W00131,2026-01-03,uber,341.24,3,4.8,sms_parse
W00131,2026-01-04,ola,238.96,10,7.2,manual_entry
W00131,2026-01-04,rapido,504.22,8,11.3,sms_parse
W00131,2026-01-04,uber,424.76,3,5.9,screenshot_ocr
W00131,2026-01-04,zomato,595.86,8,5.9,screenshot_ocr
W00131,2026-01-05,ola,156.03,5,4.9,sms_parse
W00131,2026-01-05,rapido,164.52,11,8.9,manual_entry
W00131,2026-01-05,uber,159.36,8,4.1,screenshot_ocr
W00131,2026-01-05,zomato,123.35,5,11.3,screenshot_ocr
W00131,2026-01-06,zomato,510.1,14,10.0,manual_entry
W00131,2026-01-06,rapido,403.61,1,10.6,screenshot_ocr
W00131,2026-01-06,ola,211.66,4,13.9,screenshot_ocr
W00131,2026-01-07,rapido,69.0,11,8.5,sms_parse
W00131,2026-01-07,ola,112.99,6,6.3,manual_entry
W00131,2026-01-07,zomato,116.88,13,10.1,sms_parse
W00131,2026-01-07,uber,184.89,6,11.4,sms_parse
W00131,2026-01-08,zomato,1060.15,8,13.8,screenshot_ocr
W00131,2026-01-08,rapido,494.28,2,4.6,screenshot_ocr
W00131,2026-01-09,uber,80.7,11,5.8,sms_parse
W00131,2026-01-09,rapido,98.3,5,11.3,sms_parse
W00131,2026-01-09,ola,219.91,2,5.2,sms_parse
W00131,2026-01-09,zomato,91.95,2,3.7,sms_parse
W00131,2026-01-11,rapido,983.82,13,4.0,sms_parse
W00131,2026-01-11,ola,976.45,4,12.4,sms_parse
W00131,2026-01-12,ola,529.79,1,11.8,sms_parse
W00131,2026-01-12,zomato,838.96,10,5.4,manual_entry
W00131,2026-01-13,ola,255.45,10,4.2,screenshot_ocr
W00131,2026-01-13,rapido,395.81,14,2.3,sms_parse
W00131,2026-01-13,zomato,353.99,7,3.7,screenshot_ocr
W00131,2026-01-13,uber,426.93,11,11.7,sms_parse
W00131,2026-01-14,ola,412.01,7,9.7,screenshot_ocr
W00131,2026-01-14,rapido,390.48,12,8.8,sms_parse
W00131,2026-01-14,uber,877.75,8,4.7,sms_parse
W00131,2026-01-15,zomato,169.21,11,11.1,screenshot_ocr
W00131,2026-01-15,ola,248.08,11,9.0,manual_entry
W00131,2026-01-15,uber,123.14,4,8.2,screenshot_ocr
W00131,2026-01-15,rapido,224.42,1,12.0,sms_parse
W00131,2026-01-17,uber,274.59,10,4.5,screenshot_ocr
W00131,2026-01-17,rapido,149.81,9,4.2,manual_entry
W00131,2026-01-17,zomato,305.56,13,13.3,manual_entry
W00131,2026-01-17,ola,166.18,1,8.1,screenshot_ocr
W00131,2026-01-18,zomato,562.2,10,10.5,sms_parse
W00131,2026-01-18,ola,328.57,8,7.1,sms_parse
W00131,2026-01-18,rapido,390.64,7,13.6,manual_entry
W00131,2026-01-18,uber,410.5,13,10.9,sms_parse
W00131,2026-01-21,uber,183.38,6,6.8,sms_parse
W00131,2026-01-21,rapido,484.4,5,2.9,manual_entry
W00131,2026-01-22,rapido,317.44,15,4.7,screenshot_ocr
W00131,2026-01-22,ola,422.88,6,4.3,screenshot_ocr
W00131,2026-01-22,zomato,435.1,2,3.7,sms_parse
W00131,2026-01-22,uber,316.46,11,13.3,screenshot_ocr
W00131,2026-01-23,uber,267.14,12,7.0,sms_parse
W00131,2026-01-23,rapido,504.48,13,2.8,screenshot_ocr
W00131,2026-01-23,zomato,601.79,8,13.4,screenshot_ocr
W00131,2026-01-24,rapido,751.23,4,7.4,sms_parse
W00131,2026-01-24,zomato,714.73,1,3.2,sms_parse
W00131,2026-01-24,uber,719.54,9,9.9,screenshot_ocr
W00131,2026-01-25,rapido,943.88,8,14.0,screenshot_ocr
W00131,2026-01-26,uber,180.92,11,13.8,manual_entry
W00131,2026-01-26,ola,145.79,8,4.0,screenshot_ocr
W00131,2026-01-26,zomato,168.63,8,10.3,screenshot_ocr
W00131,2026-01-26,rapido,333.2,10,6.3,sms_parse
W00131,2026-01-27,rapido,1099.11,3,12.1,sms_parse
W00131,2026-01-28,uber,456.89,8,5.7,manual_entry
W00131,2026-01-28,zomato,319.77,8,9.9,screenshot_ocr
W00131,2026-01-29,zomato,322.55,2,9.3,screenshot_ocr
W00131,2026-01-29,ola,434.08,11,3.9,sms_parse
W00131,2026-01-29,rapido,227.65,9,3.6,sms_parse
W00131,2026-01-29,uber,325.98,3,11.1,manual_entry
W00131,2026-01-31,ola,226.1,15,12.4,manual_entry
W00131,2026-01-31,rapido,289.06,11,2.2,screenshot_ocr
W00131,2026-01-31,zomato,364.19,3,5.2,screenshot_ocr
W00131,2026-02-01,ola,1188.45,9,2.4,screenshot_ocr
W00131,2026-02-01,zomato,794.96,8,9.6,screenshot_ocr
W00131,2026-02-03,zomato,308.21,11,2.9,sms_parse
W00131,2026-02-03,ola,356.82,7,12.6,manual_entry
W00131,2026-02-03,rapido,388.28,8,7.6,manual_entry
W00131,2026-02-04,rapido,204.26,6,5.5,sms_parse
